feature,logFC,AveExpr,t,P.Value,adj.P.Val,B,adjP_fmt,P_fmt
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_448,0.163261038693311,-2.13078923452871,1.1233026216304,0.261860495853766,0.579114558138135,-5.49447687186543,0.579,0.262
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,-0.391051578639697,1.47929440123836,-1.09745221397558,0.272984191230332,0.596128324350258,-5.52173285697056,0.596,0.273
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae,-0.331864879570869,1.77412447083731,-1.09344440102965,0.274737401657075,0.596128324350258,-5.52590206917974,0.596,0.275
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis,0.458097139440187,0.916140699030753,1.08744946841253,0.277374242930727,0.596225008168853,-5.53211009739023,0.596,0.277
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,0.43671454357236,2.93055940143081,1.07688578661169,0.28206259021704,0.597820282847401,-5.54296663683716,0.598,0.282
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae,0.219896166796075,3.52759525725795,1.07243548510253,0.284053760152716,0.597820282847401,-5.54750874461872,0.598,0.284
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium,-0.359580512199336,0.110906779019235,-1.06829680708042,0.285914048318322,0.597820282847401,-5.5517160035391,0.598,0.286
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_sp_CAG_357,-0.239620753892294,-1.92850425632374,-1.03346290190041,0.301898458764332,0.624721164290154,-5.58648552143736,0.625,0.302
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila,0.418905633511141,3.30650101873711,1.0285242874548,0.304212045219553,0.624721164290154,-5.59132215679647,0.625,0.304
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis,0.334104454592501,-0.719139438743125,1.00618272306993,0.314825601392602,0.640795471861048,-5.61291419430159,0.641,0.315
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_citroniae,-0.260488598355475,0.412737409812937,-0.980361102770751,0.327392965588791,0.653593239586435,-5.63728135075462,0.654,0.327
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis,-0.302957142556305,1.03391406686451,-0.976581688558361,0.329259442563187,0.653593239586435,-5.64079495755411,0.654,0.329
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Lactonifactor|s__Lactonifactor_longoviformis,0.14955290973667,-1.99798114123403,0.969029632409621,0.333009726963275,0.653593239586435,-5.64777538660669,0.654,0.333
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis,-0.241563985414372,-0.191254977367472,-0.967615636381161,0.333714967226806,0.653593239586435,-5.64907635638539,0.654,0.334
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_299,-0.222686485067551,-1.70797779525832,-0.961209816171608,0.336922010142159,0.653593239586435,-5.65494643126509,0.654,0.337
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_95,-0.142212861583687,-2.25710596505919,-0.954366616837334,0.340369910483991,0.653593239586435,-5.6611744011094,0.654,0.34
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii,-0.356881086138164,3.12160308042208,-0.95311066392957,0.341005168479879,0.653593239586435,-5.662312625203,0.654,0.341
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471,-0.192264151995122,-1.3713413911514,-0.912339144459266,0.362040041588216,0.688175285663552,-5.69845128517539,0.688,0.362
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis,0.173375492922064,-2.04054074275176,0.905510743717455,0.36564106904382,0.68932332688589,-5.70434989675452,0.689,0.366
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_evryensis,0.256304887370339,-1.10094123945137,0.899513893513282,0.368821998082059,0.689667150885151,-5.70949376620412,0.69,0.369
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,0.27617501026469,5.64001530504804,0.881388773200475,0.378540699911273,0.702131943383813,-5.72483374506392,0.702,0.379
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes,0.165626413218646,-1.88170940125234,0.866824789623913,0.386463403663973,0.707688174501049,-5.73693429863077,0.708,0.386
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Methanomassiliicoccus|s__Candidatus_Methanomassiliicoccus_intestinalis,0.188247079405764,-1.89368638407214,0.863016662284021,0.388551623127517,0.707688174501049,-5.74006515585449,0.708,0.389
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa,0.149602071230078,-1.80298865457607,0.85255451593059,0.394324011487845,0.707688174501049,-5.74859589107627,0.708,0.394
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pullorum,0.20013280744019,-1.80666350441232,0.847607455620748,0.397071533940679,0.707688174501049,-5.75259355896318,0.708,0.397
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis,0.139827045629308,-1.92318127286129,0.846535998728955,0.397668127425089,0.707688174501049,-5.75345633655526,0.708,0.398
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii,-0.175837977896655,-1.97992733125048,-0.836462710486756,0.403303452232803,0.707688174501049,-5.7615145313138,0.708,0.403
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis,0.208582712722659,-0.774783579221899,0.835318853844809,0.403946382573344,0.707688174501049,-5.76242348683911,0.708,0.404
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens,0.230961111132105,2.68466586569535,0.831351517530511,0.406181077057014,0.707688174501049,-5.76556648558418,0.708,0.406
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter|s__Asaccharobacter_celatus,0.23158696623324,2.81960637531023,0.825962531620662,0.409228379167998,0.707688174501049,-5.76981184609763,0.708,0.409
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia,0.247542486624623,1.80114003851073,0.819713605445357,0.412778980666072,0.708264987723154,-5.77470018641942,0.708,0.413
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii,0.261614397852824,-0.568327680313676,0.814560358626443,0.415720753663591,0.708264987723154,-5.77870356063753,0.708,0.416
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_clostridioforme,0.289624667331365,0.783104858274032,0.801746865750769,0.423089058053555,0.715518259943513,-5.78854878007501,0.716,0.423
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_sp,-0.14746893435126,-2.11486021003382,-0.79532202685324,0.426812301766976,0.716546200046747,-5.79342669562268,0.717,0.427
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_synergistica,0.193548566383489,-0.873313502383874,0.772625059529378,0.44011780324979,0.733529672082983,-5.81034547319015,0.734,0.44
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis,0.146650159209998,-1.62585622511292,0.752946716044498,0.451844477048802,0.747656328929673,-5.82461867800293,0.748,0.452
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae,-0.247160179892298,-0.724938973840535,-0.74346370452151,0.457558250446335,0.751702840018979,-5.83136578998968,0.752,0.458
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_424,-0.205268832068217,-1.23361396476083,-0.731616543476899,0.464753312880117,0.756545672041939,-5.83967511243117,0.757,0.465
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,-0.17118474919575,7.61479828647842,-0.727799747174669,0.467084719260675,0.756545672041939,-5.84232376249715,0.757,0.467
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis,-0.236549059009772,-0.515012013669922,-0.704812048696403,0.481262960457948,0.772446303572785,-5.85798364030901,0.772,0.481
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides,0.174348030417559,-1.62351681797455,0.701029017562939,0.483618555280352,0.772446303572785,-5.86051269558171,0.772,0.484
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20,-0.26330847682552,0.982523899298029,-0.664709009355645,0.506550155964963,0.794680025349156,-5.88410232490816,0.795,0.507
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum,0.107067132809445,-2.16610522070533,0.657179202817934,0.51137506741993,0.794680025349156,-5.88883617043961,0.795,0.511
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii,-0.139681881504824,-1.43784436560286,-0.653395094131357,0.513808886450838,0.794680025349156,-5.89119484342699,0.795,0.514
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis,-0.107634152372425,-2.00346839652867,-0.653283755761461,0.513880587218943,0.794680025349156,-5.89126403585726,0.795,0.514
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans,-0.251411558226339,0.0863268613236074,-0.647715958984539,0.517472840087315,0.794680025349156,-5.89470919180556,0.795,0.517
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110,-0.175548624630654,-1.37587517919951,-0.646483777876599,0.51826958174945,0.794680025349156,-5.89546764412081,0.795,0.518
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila,-0.190499629126817,-0.793680830013815,-0.620664041608743,0.535110029350179,0.813098751560622,-5.91102900249174,0.813,0.535
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,0.218452328798728,4.2401044793617,0.617257733921759,0.537352218422672,0.813098751560622,-5.91303468743796,0.813,0.537
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180,-0.196597265522398,-1.25163662733549,-0.610329011541259,0.541927587661491,0.814662386680672,-5.91708041765606,0.815,0.542
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,-0.230682023911675,5.26425985862733,-0.597436052056826,0.550492998225799,0.82216486748009,-5.92448734138555,0.822,0.55
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,-0.233091236395638,2.11682061924511,-0.567988920531552,0.570303348117905,0.84531452321552,-5.94081234796934,0.845,0.57
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HMSC035G02,-0.0987471777146276,-1.69789457362408,-0.563513457467463,0.573343763572266,0.84531452321552,-5.94322135383102,0.845,0.573
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae_CAG_59,-0.13166915098583,-1.31242782286388,-0.552218802856921,0.58105090161556,0.851221066061012,-5.94921630416558,0.851,0.581
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii,-0.142500682019388,-0.938960609733375,-0.543281476932723,0.587183725134474,0.852351196862427,-5.95387412922074,0.852,0.587
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii,-0.192993635886497,-0.46911862838236,-0.539480661439405,0.589800937412795,0.852351196862427,-5.95583197922359,0.852,0.59
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron,-0.179161871198155,4.11239244445968,-0.520113936393846,0.603219685755728,0.852351196862427,-5.96559483729094,0.852,0.603
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius,-0.148997065287448,-1.34091505366407,-0.519763859973328,0.603463508426222,0.852351196862427,-5.96576803253233,0.852,0.603
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus|s__Monoglobus_pectinilyticus,0.185972287380008,0.187079428301393,0.511641909924673,0.609132746733165,0.852351196862427,-5.96975355018267,0.852,0.609
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HPA0247,0.109933470465093,-1.40349064928303,0.508357784739903,0.611431842051611,0.852351196862427,-5.9713472997454,0.852,0.611
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii,0.125785357398916,-1.59939196252288,0.504424114519765,0.614190722448363,0.852351196862427,-5.97324277287337,0.852,0.614
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus,-0.196840273093307,1.44188773761873,-0.504038552979743,0.614461431947609,0.852351196862427,-5.97342776758933,0.852,0.614
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_asparagiforme,-0.138077754060057,-0.525291756742176,-0.503022302413779,0.615175211648534,0.852351196862427,-5.9739146935905,0.852,0.615
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus,-0.114199432215292,-1.60759535149025,-0.493338130977632,0.621995302405513,0.856640236845916,-5.97850551468218,0.857,0.622
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis,-0.0805742781427406,-1.95584621694374,-0.477849883211128,0.632970713954497,0.866567048866276,-5.98566247386435,0.867,0.633
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum,-0.106787535601943,-1.31076886233079,-0.456413559342576,0.648295386426538,0.88229549632014,-5.99519172903072,0.882,0.648
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens,0.102954945973675,-1.68735427522353,0.445269366622569,0.656322264781567,0.887259839582304,-5.99997313671332,0.887,0.656
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_sp_An184,-0.0887718291122311,-1.79913930525931,-0.436025757870533,0.663010580744925,0.887259839582304,-6.00384950223497,0.887,0.663
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve,-0.125133643111692,-1.40979233042886,-0.43511566226712,0.663670561144446,0.887259839582304,-6.00422676300589,0.887,0.664
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus,0.101461709305839,-1.88850820455036,0.4300157869114,0.667373705424951,0.887259839582304,-6.00632623485867,0.887,0.667
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_CAG_317,0.149276407493282,1.98487599583998,0.398612475447971,0.690352866540143,0.90192927830776,-6.01870900398125,0.902,0.69
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella|s__Absiella_dolichum,-0.082936007450987,-1.76186510282359,-0.396647206174214,0.691800778560251,0.90192927830776,-6.01945275312679,0.902,0.692
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii,-0.132292211947093,-0.262154066506747,-0.389719998502515,0.696913386381577,0.90192927830776,-6.02204503558155,0.902,0.697
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum,0.156749002371673,2.83261260752848,0.388795500835345,0.697596761230796,0.90192927830776,-6.02238754670378,0.902,0.698
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium,-0.0903914485306844,-1.76666329626219,-0.383582996942594,0.701454357290542,0.90192927830776,-6.02430347996186,0.902,0.701
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis,0.135540720429206,0.626815704322867,0.382932564895297,0.701936264422126,0.90192927830776,-6.02454074231132,0.902,0.702
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,-0.121953393938627,-0.527228232715309,-0.367786964944326,0.713191320762764,0.911300020974642,-6.02995171883362,0.911,0.713
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_gallinarum,0.0532836541672451,-2.21382776793632,0.319936341645207,0.749153320086299,0.933132121144152,-6.04561322212135,0.933,0.749
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_1_7_47FAA,0.0685812393335743,-1.50541033428105,0.318598103940468,0.750167404234255,0.933132121144152,-6.0460199139461,0.933,0.75
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_coccoides,-0.0930851994326958,-0.558070168073245,-0.308894539484199,0.75753338876519,0.933132121144152,-6.04891786484211,0.933,0.758
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Harryflintia|s__Harryflintia_acetispora,0.0633618911151771,-1.27049148846059,0.305625073842307,0.760020263841626,0.933132121144152,-6.0498741059113,0.933,0.76
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae,-0.0872962661312478,-1.17531055620931,-0.305303567489616,0.760264948228957,0.933132121144152,-6.04996758962115,0.933,0.76
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum,0.0846401844473295,-1.04415965585753,0.296567643017855,0.766922610423087,0.933132121144152,-6.05247007114035,0.933,0.767
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii,0.0587163709044284,-1.52866700026761,0.296065582668455,0.767305761652468,0.933132121144152,-6.05261168408375,0.933,0.767
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_dolichum_CAG_375,-0.0618137155520265,-1.68910032288933,-0.289419324124549,0.772383248854385,0.933132121144152,-6.05446374777848,0.933,0.772
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta,0.0877655802341157,0.257560724644003,0.286609459096491,0.77453283590464,0.933132121144152,-6.0552341103902,0.933,0.775
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_naeslundii,-0.0476244261891601,-1.90619560032503,-0.285758227794618,0.775184383211386,0.933132121144152,-6.05546600423862,0.933,0.775
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An138,-0.0456390480445757,-1.92941882320527,-0.283209851079708,0.777135902887819,0.933132121144152,-6.05615611526796,0.933,0.777
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94,0.0953457168830915,0.284170857695716,0.280782787592498,0.778995834784482,0.933132121144152,-6.0568076286275,0.933,0.779
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D16,0.0713417526374177,-0.965129077322797,0.268824482540117,0.78817819926481,0.933132121144152,-6.05993582893223,0.933,0.788
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,-0.0728333675410332,6.8849873322186,-0.268147758801732,0.788698728842857,0.933132121144152,-6.06010878624886,0.933,0.789
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius,0.0651367620324754,-1.60660779941582,0.260825875742372,0.794336658166604,0.933132121144152,-6.06195224949193,0.933,0.794
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans,0.0742853777966341,-0.803870614722021,0.249189333919962,0.803319024070794,0.933132121144152,-6.06477705990388,0.933,0.803
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus,0.0627048727597099,-1.29607126661962,0.247113916416216,0.804923839242464,0.933132121144152,-6.06526733302727,0.933,0.805
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_sp_DISK_18,0.0513300626073709,-1.88933920615128,0.244342600019833,0.807068042702318,0.933132121144152,-6.06591560585157,0.933,0.807
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,0.054560435422622,-0.564391944894343,0.243962635978086,0.807362139598636,0.933132121144152,-6.0660039181542,0.933,0.807
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis,-0.0459818797398488,-1.92085902784951,-0.208308669799092,0.835074748480109,0.960335960752126,-6.07367933233182,0.96,0.835
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis,-0.0787497729188317,0.551372804897604,-0.201172727285678,0.840647216422496,0.960771209343402,-6.07507021130112,0.961,0.841
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58,-0.0684740419173794,2.10068573047562,-0.197130009066523,0.843807757771162,0.960771209343402,-6.07583667695275,0.961,0.844
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_animalis,-0.0355215267550104,-2.08241263887831,-0.18500481601149,0.853302009125335,0.964591066869804,-6.07804221283568,0.965,0.853
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,0.0742450576542178,2.41916068872757,0.173387830267301,0.862418381610021,0.964591066869804,-6.08002403872533,0.965,0.862
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus,0.0598083764355466,0.148454033565242,0.172337594688993,0.863243474483929,0.964591066869804,-6.08019687428822,0.965,0.863
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_porcorum,-0.0303093787982002,-2.13952484066299,-0.167031971981608,0.867413981449393,0.964591066869804,-6.0810539621193,0.965,0.867
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis,0.055934877626069,2.53329882534838,0.164219744305397,0.869626054409368,0.964591066869804,-6.08149739302766,0.965,0.87
