feature,logFC,AveExpr,t,P.Value,adj.P.Val,B,adjP_fmt,P_fmt
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella|s__Absiella_dolichum,0.000287782833809874,-0.00774843002528184,0.377044735440775,0.706306054095152,0.973398620625947,-8.65927277422553,9.73e-01,7.06e-01
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_sp_CAG_357,-0.0022601394399291,-0.00572867672089005,-0.376107198296056,0.707002441358115,0.973398620625947,-8.65962636512701,9.73e-01,7.07e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,-0.0200672539898375,0.0134405369877806,-0.360969038119292,0.718280509083763,0.973398620625947,-8.66521390769977,9.73e-01,7.18e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Harryflintia|s__Harryflintia_acetispora,-0.000120838326729546,-0.00785499822382376,-0.360070371737405,0.718951992620689,0.973398620625947,-8.66553839533175,9.73e-01,7.19e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_callanderi,-0.000318377540424971,-0.00765265984788606,-0.359847509093182,0.719118549300342,0.973398620625947,-8.66561874077539,9.73e-01,7.19e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_synergistica,-0.000352227131433672,-0.00751484009567222,-0.353665078506769,0.723744305690066,0.973398620625947,-8.6678277827004,9.73e-01,7.24e-01
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes,-0.000187049152056967,-0.00779548331999614,-0.352480948727222,0.724631445672449,0.973398620625947,-8.66824651769185,9.73e-01,7.25e-01
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_424,-0.00182194654567129,-0.00620978260767866,-0.35018714533133,0.726350998230613,0.973398620625947,-8.66905366528706,9.73e-01,7.26e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila,-0.00188283240960087,-0.00543651312799756,-0.346162403100448,0.729371491790707,0.973398620625947,-8.67045717003641,9.73e-01,7.29e-01
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis,0.00161515814497713,-0.0040596675156675,0.344388103004477,0.730704413172615,0.973398620625947,-8.67107075237929,9.73e-01,7.31e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus,-0.00347805894014096,-0.00437265167505828,-0.342076915198974,0.732441888411687,0.973398620625947,-8.67186527312679,9.73e-01,7.32e-01
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium,-0.0039680695355425,-0.00272692772306184,-0.341934951788147,0.732548656813559,0.973398620625947,-8.67191390179919,9.73e-01,7.33e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi,0.00111182500705325,-0.00661469991031372,0.339533971995325,0.734355180154238,0.973398620625947,-8.67273328620128,9.73e-01,7.34e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus_group,0.0016420689078759,-0.00724718883791503,0.338317295500923,0.735271184862257,0.973398620625947,-8.67314629924599,9.73e-01,7.35e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_avium,-0.000990899740074252,-0.00701929160567916,-0.33758881931658,0.735819816912936,0.973398620625947,-8.67339287851718,9.73e-01,7.36e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_167,-0.000603772847031389,-0.00745008501196766,-0.330882155073476,0.740877077058476,0.973398620625947,-8.67563803279096,9.73e-01,7.41e-01
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola,-0.00412497556854522,-0.00343554718989432,-0.330177358585337,0.741409196457151,0.973398620625947,-8.67587135903321,9.73e-01,7.41e-01
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris,-0.000245278040949281,-0.00749347066762402,-0.329293424767857,0.742076739397171,0.973398620625947,-8.67616328657925,9.73e-01,7.42e-01
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas|s__Turicimonas_muris,-0.000278322082508648,-0.00768012561460072,-0.327786216215062,0.743215425439497,0.973398620625947,-8.67665925250042,9.73e-01,7.43e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum,-0.00108813843138003,-0.0068604985698655,-0.325334665220774,0.745068759092933,0.973398620625947,-8.6774611080541,9.73e-01,7.45e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_sp,-0.000592599816298234,-0.00741068718932479,-0.322190781751717,0.747447651890777,0.973398620625947,-8.67848060647524,9.73e-01,7.47e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops,-0.00306876814970144,-0.00537939130015242,-0.320574043960053,0.748671936019297,0.973398620625947,-8.67900102932103,9.73e-01,7.49e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis,0.00280130233946865,-0.00233126915053164,0.320351957882991,0.748840161735024,0.973398620625947,-8.67907231370741,9.73e-01,7.49e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius,-0.00808889667600679,0.0126447271099339,-0.318607720993069,0.75016180225929,0.973398620625947,-8.67963045567345,9.73e-01,7.50e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens,-0.00135514447139388,-0.00519956528349355,-0.315193759588774,0.752750750753193,0.973398620625947,-8.68071408085423,9.73e-01,7.53e-01
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis,-0.000631066116487622,-0.00726426355707976,-0.312501248181283,0.754794564868261,0.973398620625947,-8.68156047995302,9.73e-01,7.55e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii,-0.000760169672540599,-0.00714240872755853,-0.311933653256667,0.75522563156909,0.973398620625947,-8.68173797880887,9.73e-01,7.55e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii,-0.000879049530203436,-0.00702973939919647,-0.31008916525968,0.756626977242477,0.973398620625947,-8.68231256172778,9.73e-01,7.57e-01
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_evryensis,-0.00305753006176387,-0.00446547517859988,-0.30939543709292,0.757154243778674,0.973398620625947,-8.68252778593404,9.73e-01,7.57e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_299,-0.000707925063656015,-0.00722708083104803,-0.307541313231817,0.758564022369844,0.973398620625947,-8.68310064971219,9.73e-01,7.59e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes,0.00316228495330327,0.00225113796559293,0.306563269576019,0.759308000339836,0.973398620625947,-8.68340144660232,9.73e-01,7.59e-01
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Candidatus_Stoquefichus|s__Candidatus_Stoquefichus_sp_KLE1796,-0.000248478601713686,-0.00773270131357246,-0.303679915528505,0.761502607645012,0.973398620625947,-8.68428264710431,9.73e-01,7.62e-01
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_porcorum,-0.001414283197421,-0.00687264047742351,-0.303167274641907,0.761892996151413,0.973398620625947,-8.68443844706472,9.73e-01,7.62e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_leptum,-0.00147210935095926,-0.00384039289284554,-0.301991732971467,0.762788429111628,0.973398620625947,-8.68479471993041,9.73e-01,7.63e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58,-0.00144895076492612,-0.00304277562415771,-0.301041480125019,0.763512488061148,0.973398620625947,-8.68508170295328,9.73e-01,7.64e-01
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis,0.00053418253173431,-0.00745956848842696,0.299436078083497,0.764736218654638,0.973398620625947,-8.68556449163237,9.73e-01,7.65e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,-0.018373920831537,0.0967223425768959,-0.296681339344525,0.766837412433237,0.973398620625947,-8.68638690447938,9.73e-01,7.67e-01
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae,-0.00217482888220605,-0.00572928938353583,-0.295289223188609,0.767899913130171,0.973398620625947,-8.68679962337428,9.73e-01,7.68e-01
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris,-0.00464840410471572,-0.00300595573306145,-0.2913491413552,0.770909456330669,0.973398620625947,-8.68795721634648,9.73e-01,7.71e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471,-0.00118487988341815,-0.00694930604135637,-0.288120610044269,0.77337808114707,0.973398620625947,-8.68889416940434,9.73e-01,7.73e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180,-0.0061321731584793,0.00322314561096431,-0.287353382714535,0.773965063869678,0.973398620625947,-8.68911529186886,9.73e-01,7.74e-01
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai,-0.000467828847725253,-0.0075441150814897,-0.286201357940764,0.774846687058747,0.973398620625947,-8.68944620979061,9.73e-01,7.75e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius,-0.00400153228231362,-0.00481670491170489,-0.285323618892949,0.77551860003783,0.973398620625947,-8.68969744745809,9.73e-01,7.76e-01
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis,-0.00253709384917483,-0.00578665558340045,-0.28129757124412,0.778602709814185,0.973398620625947,-8.69083994978511,9.73e-01,7.79e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_dolichum_CAG_375,0.000225712121204858,-0.00773166368320854,0.279450846798758,0.780018547067817,0.973398620625947,-8.69135857904861,9.73e-01,7.80e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum,0.00122111336592364,-0.00553572430955928,0.278798174948225,0.780519109542994,0.973398620625947,-8.69154105697855,9.73e-01,7.81e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_reuteri,-0.00332352375487062,-0.00488611994655399,-0.274390016179257,0.783902298489474,0.973398620625947,-8.69276234720771,9.73e-01,7.84e-01
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_sp_MJR8396C,-0.00277248184926442,-0.00404946568305751,-0.271502871893319,0.786120361151117,0.973398620625947,-8.69355169152116,9.73e-01,7.86e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium,-0.000726491211907378,-0.00732867304056936,-0.26944489215913,0.787702478936204,0.973398620625947,-8.69410924713577,9.73e-01,7.88e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae,-0.009734384280571,0.0214338090337105,-0.267051960271234,0.789543203760358,0.973398620625947,-8.69475221662305,9.73e-01,7.90e-01
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dielma|s__Dielma_fastidiosa,-0.000127633745617173,-0.00783174967730981,-0.265720558879407,0.790567874201623,0.973398620625947,-8.69510747519599,9.73e-01,7.91e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_disporicum,-0.000164371153681033,-0.00779686053652856,-0.264976787423891,0.791140452342959,0.973398620625947,-8.69530516335843,9.73e-01,7.91e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_1_7_47FAA,0.000183798840608906,-0.00776447508381324,0.263440883518174,0.792323195914947,0.973398620625947,-8.69571164053151,9.73e-01,7.92e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus,0.000988326889938125,-0.00495834975271778,0.261999667992335,0.793433459611474,0.973398620625947,-8.69609091011,9.73e-01,7.93e-01
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve,-0.00422096703080837,-0.00266338065421973,-0.256216876271181,0.797892529785146,0.973398620625947,-8.69759179022406,9.73e-01,7.98e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus,-0.000621843625432215,-0.00712385624149464,-0.254945062363712,0.798874110121555,0.973398620625947,-8.69791738760138,9.73e-01,7.99e-01
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme,-6.21944463722764e-05,-0.00791789073738087,-0.248896519704504,0.803546688309586,0.973398620625947,-8.69944370634721,9.73e-01,8.04e-01
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula,-0.000778462102288496,-0.00723884592668702,-0.24223278593492,0.808702669262463,0.973398620625947,-8.70108284923487,9.73e-01,8.09e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum,-0.000190745603080031,-0.00779380624885791,-0.235735144690223,0.813738176095537,0.973398620625947,-8.70263831581191,9.73e-01,8.14e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Murimonas|s__Murimonas_intestini,-8.30241452090605e-05,-0.00790233210651198,-0.234013377798447,0.815073806161833,0.973398620625947,-8.70304340227697,9.73e-01,8.15e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa,-0.000345917764746332,-0.007027932919071,-0.232006985872546,0.816630909187633,0.973398620625947,-8.70351170793822,9.73e-01,8.17e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis,-0.00262745766119781,-0.00536853648143697,-0.229764862506092,0.818371815774551,0.973398620625947,-8.70403026503954,9.73e-01,8.18e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii,0.0106423432533786,0.0414135083196087,0.226385380077652,0.820997525584487,0.973398620625947,-8.70480235675169,9.73e-01,8.21e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_aldenense,-8.5594497781675e-05,-0.0078640697595739,-0.223855454656547,0.822964486287111,0.973398620625947,-8.70537286850209,9.73e-01,8.23e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_acidilactici,-0.00149085980648785,-0.00647429466176679,-0.222308429680222,0.82416781462817,0.973398620625947,-8.7057185726215,9.73e-01,8.24e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza,-0.00179135801163117,-0.00239395887384233,-0.220561601290415,0.825527055214578,0.973398620625947,-8.70610604434057,9.73e-01,8.26e-01
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110,-0.001647025339546,-0.00550047651107599,-0.2203611702548,0.825683048076162,0.973398620625947,-8.70615030739327,9.73e-01,8.26e-01
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pullorum,-0.00177415003913313,-0.00612672184814045,-0.219303695593373,0.826506180970785,0.973398620625947,-8.70638317326499,9.73e-01,8.27e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii,-0.000122510857865424,-0.0078568427392536,-0.217991824719336,0.82752760033761,0.973398620625947,-8.70667050308308,9.73e-01,8.28e-01
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis,-0.00107016476460179,-0.00691935893398211,-0.215373876782621,0.829566801292937,0.973398620625947,-8.70723874189003,9.73e-01,8.30e-01
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis,-0.00371660406310587,-0.000160834253514917,-0.214594748969776,0.830173911261083,0.973398620625947,-8.70740653011661,9.73e-01,8.30e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii,-0.0107323152589314,0.0701293932694977,-0.204012808730138,0.838429469204149,0.973398620625947,-8.70962518893559,9.73e-01,8.38e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_laneus,-0.00190348061464998,-0.00578497521629871,-0.203565996753503,0.838778451584138,0.973398620625947,-8.70971640191161,9.73e-01,8.39e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola,-0.00103064965454219,-0.00640359053045978,-0.197306735166096,0.843670559412011,0.973398620625947,-8.71097315816936,9.73e-01,8.44e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis,-5.03419211410536e-05,-0.00791439613024067,-0.189899936722081,0.849467368529008,0.973398620625947,-8.71240963033949,9.73e-01,8.49e-01
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta,-0.0019531208447471,0.000239457976667395,-0.188171168606604,0.850821548580577,0.973398620625947,-8.71273699792355,9.73e-01,8.51e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii,-0.00627085265170203,0.0168507774181825,-0.186403407670103,0.852206729011371,0.973398620625947,-8.71306865392766,9.73e-01,8.52e-01
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Alloscardovia|s__Alloscardovia_omnicolens,-0.000149839448014448,-0.00783426004990766,-0.185406968328655,0.852987719858449,0.973398620625947,-8.71325422012585,9.73e-01,8.53e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis,-0.00203148186263622,-0.00523531368172383,-0.182489930984904,0.855274868555164,0.973398620625947,-8.71379174091416,9.73e-01,8.55e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii,-0.000881024748257446,-0.00708766095330404,-0.179986262702187,0.857238882639232,0.973398620625947,-8.71424629369173,9.73e-01,8.57e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri,-0.000582411510910327,-0.00725320849924391,-0.178957359565567,0.858046268274153,0.973398620625947,-8.71443127563878,9.73e-01,8.58e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta,-0.000126836934640336,-0.0078342097570738,-0.178898770946888,0.85809224755842,0.973398620625947,-8.71444177711882,9.73e-01,8.58e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_gallinarum,-0.000102535356202801,-0.00786742104525884,-0.178670726887002,0.858271216992814,0.973398620625947,-8.71448261921883,9.73e-01,8.58e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis_CAG_32,-0.000845947414551262,-0.00587244194249755,-0.175380272409914,0.860854381095819,0.973398620625947,-8.71506613298717,9.73e-01,8.61e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_galacturonicus,-6.72285914858636e-05,-0.00789357735700831,-0.173628077876924,0.862230548970987,0.973398620625947,-8.71537243393082,9.73e-01,8.62e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus,0.000760623344291343,-0.00437673349875578,0.173148662531134,0.862607153499187,0.973398620625947,-8.71545570467332,9.73e-01,8.63e-01
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum,0.00140672025187416,-0.0036657728881864,0.168091417817343,0.86658176184756,0.973398620625947,-8.71632008605096,9.73e-01,8.67e-01
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae,-5.78277564626852e-05,-0.00791781216001105,-0.161225516123223,0.871983238160133,0.973398620625947,-8.7174526033255,9.73e-01,8.72e-01
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_naeslundii,-3.58422726758007e-05,-0.00793756808715871,-0.159569990295819,0.873286563946023,0.973398620625947,-8.71771861376691,9.73e-01,8.73e-01
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HMSC035G02,-5.04394898656432e-05,-0.00791553135198567,-0.157813196782891,0.874669990787368,0.973398620625947,-8.71799789359789,9.73e-01,8.75e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae,-0.000520171014762829,-0.00741098235597466,-0.15596246548258,0.876127806742085,0.973398620625947,-8.71828876302397,9.73e-01,8.76e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri,-0.000275365685834579,-0.00759948923141695,-0.155442337319058,0.876537586387537,0.973398620625947,-8.71836989115296,9.73e-01,8.77e-01
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii,-9.09882967527611e-05,-0.00785599601498757,-0.155369742954199,0.876594782035997,0.973398620625947,-8.71838119266793,9.73e-01,8.77e-01
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar,-0.000217642059407837,-0.00777022211733907,-0.154713016315484,0.877112233161773,0.973398620625947,-8.71848319220976,9.73e-01,8.77e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_methylpentosum,-9.87765770752807e-05,-0.00788102494321398,-0.147799892020469,0.882562408582975,0.973398620625947,-8.71953069521341,9.73e-01,8.83e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae,-0.000864816333387146,-0.00496103357524824,-0.142873766903778,0.886449493173947,0.973398620625947,-8.7202479107708,9.73e-01,8.86e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis,0.00166133502485082,0.00160393755517718,0.141393334860829,0.88761820593806,0.973398620625947,-8.72045870295194,9.73e-01,8.88e-01
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Collinsella_massiliensis,-0.000492151370168233,-0.00745639831990824,-0.141300783915645,0.88769127755544,0.973398620625947,-8.72047180795883,9.73e-01,8.88e-01
